id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts27922,NARUTO Spin-Off: Rock Lee & His Ninja Pals,SHOW,"Welcome to the Hidden Leaf Village. The village where Uzumaki Naruto, star of the TV show ""Naruto"" makes his home. Every day, countless powerful ninjas carry out missions and train to hone their skills. Our main character is one of these powerful ninjas...but it's not Naruto! It's the ninja who can't use ninjutsu, Rock Lee!",2012,TV-Y7,23,"['comedy', 'animation', 'action', 'fantasy']",['JP'],1.0,tt2301807,7.2,887.0,52.735,6.5
ts34293,YuruYuri: Happy Go Lily,SHOW,"On her first day attending the all-girls Nanamori Middle School in Takaoka, Toyama Akaza Akari oversleeps, to be awakened by her one-year-senior childhood friends: the level-headed Funami Yui and the often self-centered Toshinou Kyouko. Planning on exciting club activities at school, Akari joins the club her older friends have set up. But as it turns out Kyouko and Yui simply took over the former room of the now defunct tea ceremony club for their own Amusement Club. In regard to what the club does, Kyouko explains: ""We just hang out and do whatever we want!"" This is not exactly what the helpful and energetic Akari had hoped for. Surprisingly a few days later Yoshikawa Chinatsu joins the club even though she mistook it for the former tea ceremony club.

And so the four fun-loving girls could enjoy spending their spare time at the club were it not for the student council, in person of vice president Sugiura Ayano, who does her very best to shut down this unauthorized club.",2011,TV-14,25,"['comedy', 'drama', 'romance', 'animation']",['JP'],3.0,tt2785038,7.5,616.0,22.704,8.0
ts11511,Folktales from Japan,SHOW,"Hometown Rebuilding: Folktales from Japan is a Japanese anime television series that adapts various traditional stories from Japan. The narration and all character voices are provided by veteran Japanese film actors Akira Emoto and Yoneko Matsukane. An English-subtitled version began ""simulcast"" availability on the streaming service Crunchyroll March 12, 2012.",2012,,23,['animation'],['JP'],6.0,tt2291137,7.5,32.0,2.323,10.0
ts12173,The Ambition of Oda Nobuna,SHOW,"The historical romantic comedy follows 17-year-old high schooler Sagara Yoshiharu who one day time-travels to the Sengoku period, where all the major Samurai lords are cute girls. Yoshiharu meets Oda Nobuna, the girl counterpart of Oda Nobunaga, and begins to serve her as a substitute of Kinoshita Toukichirou, who has been dead in the world.",2012,TV-14,24,"['scifi', 'war', 'animation', 'action', 'comedy', 'history', 'romance']",['JP'],1.0,tt2250100,6.4,446.0,8.197,7.0
ts10585,Brave 10,SHOW,"Brave 10 is a manga series by Kairi Shimotsuki, serialized in Media Factory's Comic Flapper from 2007 to 2010. The series was resumed on June 15, 2011 and retitled Brave 10 Spiral, better known as Brave 10 S, serialized in Monthly Comic Gene. An anime adaptation by Studio Sakimakura and TMS Entertainment began airing on January 8, 2012. The original manga series is licensed by Tokyopop, though no volumes have been released as of 2012. The series is based on the legendary Sanada Ten Braves, a group of ninja that assisted warlord Sanada Yukimura during the Sengoku period of Japan. The series had been licensed for streaming on Crunchyroll.",2012,TV-14,23,"['action', 'comedy', 'animation']",['JP'],1.0,tt2176249,6.5,387.0,6.649,7.9
ts34924,Hanasaku Iroha: Blossoms for Tomorrow,SHOW,"Ohana is sent off to live with her grandmother, who owns the hot spring inn. Upon arriving, she is put to work at the inn. Thrust into a life where the customers always come first, she struggles to find her place and fit in with her fellow coworkers.",2011,TV-14,23,"['drama', 'comedy', 'animation']",['JP'],1.0,tt1820941,7.7,695.0,5.88,6.8
ts35044,A Bridge to the Starry Skies,SHOW,"Kazuma Hoshino moves to the beautiful countryside to take care of his little brother, Ayumu Hoshino. They ended up they getting lost on their way to the Japanese Inn.",2011,,24,"['scifi', 'animation', 'romance']",['JP'],1.0,tt1908018,6.3,174.0,4.707,6.2
ts28083,Nisemonogatari,SHOW,"Surviving a vampire attack, meeting several girls plagued by supernatural entities, and just trying to get through life are some of the things high school student Koyomi Araragi has had to deal with lately. On top of all this, he wakes up one morning to find himself kidnapped and tied up by his girlfriend Hitagi Senjougahara. Having run afoul of Deishuu Kaiki, a swindler who conned Senjougahara's mother, she has taken it upon herself to imprison Araragi to keep him safe from the con man. But when Araragi gets a frantic message from his sister Karen, he learns that the fraud has set his sights on her.

Along with Karen's troubles, his other sister, Tsukihi, is having issues of her own. And when two mysterious women who seem to know more than they should about Araragi and his special group of friends step into their lives, not even he could anticipate their true goals, nor the catastrophic truths soon to be revealed.",2012,TV-MA,27,"['comedy', 'animation', 'scifi', 'drama', 'fantasy', 'romance']",['JP'],1.0,tt2178501,7.7,2598.0,1.706,7.5
ts17235,"Boku no Imouto wa ""Osaka Okan""",SHOW,"Boku-no-imoutowa""Osaka-okan"", is a 2012/2013 Japanese anime television series, that premiered on December 21, 2012 on BS Asahi. The series has been licensed for streaming by Crunchyroll.",2012,,3,['comedy'],['JP'],1.0,,,,1.279,6.2
ts44764,The New Prince of Tennis,SHOW,The Seigaku tennis club has been invited to train at the U-17 (Under 17) camp. Seigaku is one of the 50 middle schools invited and must compete with high school players to prove they are just as good.,2012,,23,"['action', 'animation', 'sport']",['JP'],2.0,tt15660128,7.5,101.0,11.046,6.7
ts26590,Teekyu,SHOW,"The series follows the hilarious everyday routines of four girls in the Kameido High tennis club who, on occasion, actually play some tennis.",2012,,2,"['comedy', 'sport', 'animation']",['JP'],9.0,tt2390066,6.3,102.0,14.032,6.5
ts26766,Ixion Saga: Dimension Transfer,SHOW,"Hokaze Kon is an otherwise normal boy who, one day, receives an inter-dimensional summons to the world of Mirror. He appears just in time to save the life of Princess Ecarlate, whose enemies are trying to prevent her political marriage. Kon, who knows nothing about Mirror nor the way home, attaches himself to Ecarlate's entourage.",2012,,25,"['scifi', 'animation', 'comedy']",['JP'],1.0,tt2305660,6.5,127.0,6.827,5.3
ts35086,You and Me,SHOW,"The story revolves around four teens - the good-looking twins Asaba Yuuta and Yuuki, the effeminate Matsuoka Shun, and the class head Tsukahara Kaname - who have known each other since early childhood. While they are not necessarily good or bad friends, they continue to hang out well into high school. The half-Japanese transfer student Tachibana Chizuru joins the circle of friends in this comedy about the everyday life of adolescence.",2011,,24,"['comedy', 'drama']",['JP'],2.0,,,,3.856,8.2
