person_id,id,name,character,role
569298,tm91623,Sally Shepherd,,ACTOR
60620,tm91623,Roy William Neill,,DIRECTOR
22449,tm158484,Tyrone Power,Jesse Woodson James,ACTOR
6191,tm158484,Henry Fonda,Frank James,ACTOR
151305,tm158484,Nancy Kelly,Zerelda 'Zee' Cobb,ACTOR
60996,tm158484,Randolph Scott,Marshall Will Wright,ACTOR
34499,tm158484,Henry Hull,Major Rufus Cobb,ACTOR
21686,tm158484,Slim Summerville,Jailer,ACTOR
72305,tm158484,J. Edward Bromberg,Mr. Runyan,ACTOR
50964,tm158484,Brian Donlevy,Barshee,ACTOR
32170,tm158484,John Carradine,Bob Ford,ACTOR
45535,tm158484,Donald Meek,Mc Coy,ACTOR
27324,tm158484,Johnny Russell,Jesse James Jr.,ACTOR
13336,tm158484,Jane Darwell,Mrs. Samuels - Jesse's mother,ACTOR
41671,tm158484,Charles Tannen,Charles Ford,ACTOR
128931,tm158484,Claire Du Brey,Mrs. Bob Ford,ACTOR
69992,tm158484,Willard Robertson,Clarke,ACTOR
61522,tm158484,Harold Goodwin,Bill,ACTOR
13429,tm158484,Ernest Whitman,Pinkie,ACTOR
41673,tm158484,Eddy Waller,Deputy,ACTOR
137621,tm158484,Paul E. Burns,Hank,ACTOR
58274,tm158484,Spencer Charters,Minister,ACTOR
41684,tm158484,Arthur Aylesworth,Tom Colson,ACTOR
13399,tm158484,Charles Middleton,Doctor,ACTOR
45075,tm158484,Charles Halton,Heywood,ACTOR
