id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm99988,Randy Rides Alone,MOVIE,"Bandits lead by Matt the Mute enter a bar and kill multiple people. Randy Bowers comes to town and is framed by Matt the Mute, who is working with the sheriff (who doesn't know Matt is really a criminal). Randy escapes with the help of the niece of the dead owner of the bar. Bowers ends up running from the sheriff, and ends up in the cave in which the bandits have their hide-out…",1934,,53,"['western', 'action', 'romance']",['US'],,tt0025699,5.3,1060.0,2.811,4.9
tm75739,The Return of Frank James,MOVIE,"Farmer Frank and his ward hunt brother Jesse's killers, the back-shooting Fords.",1940,PG,92,"['western', 'crime', 'drama', 'history']",['US'],,tt0032983,6.6,3239.0,5.633,6.3
tm156388,The Desert Trail,MOVIE,Rodeo star John Scott and his gambler friend Kansas Charlie are wrongly accused of armed robbery. They leave town as fast as they can to go looking for their own suspects in Poker City.,1935,G,54,"['western', 'action', 'romance']",['US'],,tt0026273,5.3,928.0,2.847,4.7
tm162381,The Dawn Rider,MOVIE,"When John Mason's father is killed, John is wounded. Attracted to his nurse Alice, a conflict arises between him and his friend Ben who plans to marry Alice. John later finds the killer of his father but goes to face him not knowing Ben has removed the bullets from his gun.",1935,,52,"['western', 'drama', 'action']",['US'],,tt0026267,5.1,1178.0,3.461,4.8
tm63282,Two Flags West,MOVIE,A group of confedarate prisoners is sent to a unionist fort in the west to help the local garrison to fight the indians.,1950,,92,"['western', 'drama', 'romance', 'war']",['US'],,tt0043079,6.8,910.0,2.811,5.5
tm164354,Texas Terror,MOVIE,Sheriff John Higgins quits and goes into prospecting after he thinks he has killed his best friend in shooting it out with robbers. He encounters his dead buddy's sister and helps her run her ranch. Then she finds out about his past.,1935,,50,"['western', 'action', 'drama']",['US'],,tt0027087,5.1,957.0,3.706,4.8
tm91200,The Red Stallion,MOVIE,"Family film about an elderly rancher, her young grandson, and the horse that the child raises from a colt.",1947,,81,"['western', 'sport', 'action', 'drama', 'family']",['US'],,tt0039758,6.1,113.0,1.891,
tm100001,The Lucky Texan,MOVIE,"Jerry Mason, a young Texan, and Jake Benson, an old rancher, become partners and strike it rich with a gold mine. They then find their lives complicated by bad guys and a woman.",1934,,61,"['western', 'action', 'romance']",['US'],,tt0025440,5.6,1213.0,4.079,4.7
tm60346,Comanche Territory,MOVIE,Silver has been found on comanche territory and the government accomplished a peaceful agreement with the indians. When James 'Jim' Bowie comes into the scene he finds the white settlers living near by planning to attack the indians although they know about that agreement and the beautiful Katie seems to play a leading role in this intrigue.,1950,,76,"['western', 'romance']",['US'],,tt0042339,5.6,708.0,6.609,4.6
tm132612,Riders of Destiny,MOVIE,"John Wayne portrays Singin' Sandy Saunders and has a reputation as the most notorious gunman since Billy the Kid. That's somewhat ironic though, since it's later revealed that he's a special Secret Service agent sent from Washington to investigate a land swindle scheme under the direction of town boss James Kincaid (Forrest Taylor).",1933,,53,"['western', 'music', 'romance']",['US'],,tt0024500,5.4,1069.0,4.943,5.5
tm105780,The Star Packer,MOVIE,"John Travers and Yak, his faithful Indian sidekick, pick up where a murdered sheriff leaves off, and try to nab the mysterious Shadow.",1934,,53,"['western', 'romance', 'action']",['US'],,tt0025830,5.2,1114.0,4.533,4.4
tm99682,The Man From Utah,MOVIE,"The Marshal sends John Weston to a rodeo to see if he can find out who is killing the rodeo riders who are about to win the prize money. Barton has organized the rodeo and plans to leave with all the prize money put up by the townspeople. When it appears that Weston will beat Barton's rider, he has his men prepare the same fate for him that befell the other riders.",1934,G,55,"['action', 'drama', 'western', 'crime', 'romance', 'sport']",['US'],,tt0025455,5.1,1138.0,2.972,4.9
tm83547,Badlands Of Dakota,MOVIE,"Up-and-coming Universal leading man Robert Stack made his western-movie debut in Badlands of Dakota. Set in the Dakotas during the days of the Great Gold Boom, the story finds brothers Jim and Bob Holliday (Stack and Broderick Crawford) dukeing it out over the affections of pretty Anne Grayson (Ann Rutherford). While all this is going on, Wild Bill Hickok (Richard Dix) does his best to neutralize the local criminal element-and to fend off the romantic overtures of boisterous Calamity Jane (Frances Farmer).",1941,PG,74,"['romance', 'action', 'comedy', 'western']",['US'],,tt0033370,5.9,210.0,2.716,7.0
tm87060,Border Feud,MOVIE,A marshal with a whip and a sheriff with a sense of humor end a gold-mine feud.,1947,,55,"['western', 'action', 'comedy']",['US'],,tt0039210,5.8,112.0,0.621,4.0
tm94471,Cheyenne Takes Over,MOVIE,"Cheyenne has been ordered to take a vacation so Fuzzy has him go to a ranch of a friend. When they arrive at the El Lobo ranch, they find that his friend is dead and they want no visitors.",1947,,58,['western'],['US'],,tt0039261,5.9,115.0,1.4,
tm166891,Paradise Canyon,MOVIE,"John Wyatt is a government agent sent to smash a counterfeiting operation near the Mexican border. Joining Doc Carter's medicine show they arrive in the town where Curly Joe, who once framed Carter, resides.",1935,,52,"['western', 'action', 'music', 'crime']",['US'],,tt0026846,5.1,909.0,2.64,4.8
